Income,Expenditure,Savings,Investments,Risk_Profile,Debt_Level,Age,Employment_Status,Credit_Score,Marital_Status,Geographic_Location,Cluster
385477,175758.06083140502,70958.4978766541,44203.76481550924,Conservative,84295.62282351153,30,Employed,668,Single,Rural,0
262804,112486.3621499212,66958.2637927846,22604.425516948624,Aggressive,18029.54606967804,19,Unemployed,440,Single,Suburban,1
396965,125200.78603172983,49064.55942055413,42859.64767934028,Conservative,6289.825760685919,36,Unemployed,755,Single,Suburban,1
480857,377841.3320824056,89850.88684764317,2419.79409728828,Conservative,37835.54240626875,68,Freelancer,801,Married,Rural,0
318539,130719.72357313032,104957.91443375702,7425.871212855873,Conservative,85892.5388530693,36,Employed,702,Divorced,Suburban,2
149695,99848.7926554031,27814.83171296103,20698.384924202706,Conservative,22082.491587781606,67,Freelancer,587,Married,Suburban,1
435916,296988.7849947531,198291.38169545677,24169.60333410632,Aggressive,15395.732575184218,55,Employed,654,Married,Rural,0
316764,242206.84521118097,105413.71568858571,13175.357676042842,Moderate,90980.43289501905,19,Freelancer,642,Married,Urban,0
254286,80169.94962322361,62908.33693590575,17823.833542389373,Aggressive,93833.7202621459,68,Unemployed,448,Single,Urban,2
148148,109040.50862212366,9991.19311981646,8138.805051268439,Moderate,1254.8199188908927,43,Unemployed,509,Divorced,Suburban,1
302703,170607.37330937505,83181.80087015683,24456.70158579536,Moderate,72743.57374154816,23,Unemployed,411,Divorced,Suburban,0
375540,231434.8075282835,148018.8314854452,39692.164643393065,Moderate,30920.773652932665,37,Unemployed,835,Married,Rural,0
212714,132358.1252637618,36055.21850662565,33068.019683065286,Aggressive,37470.436996718956,40,Employed,348,Single,Rural,1
227611,161580.7990951894,94014.2925325965,5389.612368277064,Moderate,46910.29749514899,32,Employed,630,Married,Suburban,0
303876,141820.04171421094,49626.91477821495,24379.080169835805,Conservative,42679.09701745195,23,Freelancer,664,Married,Suburban,1
279747,186458.53560488176,117685.61135553266,34882.31913898625,Conservative,51497.37849821052,45,Employed,310,Divorced,Urban,0
111362,62840.35772744166,9841.143876351827,26494.764827697058,Conservative,58236.17157400163,52,Employed,487,Single,Urban,2
443570,309033.89146271156,195074.39848436593,19583.77982677745,Moderate,46559.55048379242,28,Freelancer,808,Divorced,Urban,0
295987,235390.47430076674,81288.06502358166,31095.72106419391,Aggressive,70156.35404895175,25,Unemployed,744,Married,Urban,0
134065,53669.63932411763,24593.140378598193,48431.93326501378,Conservative,71860.1662842142,67,Freelancer,389,Divorced,Rural,2
353870,282149.1573944182,59910.53166598391,4745.3954883039,Conservative,44035.91974261951,66,Freelancer,747,Married,Urban,0
37640,12982.264743601807,9199.394847162483,19500.803037378035,Conservative,14246.314808710858,68,Unemployed,331,Single,Urban,1
72528,21842.44355722017,36232.97789930752,20330.292652304783,Moderate,64063.89213201227,68,Freelancer,626,Divorced,Suburban,2
320557,103245.30888767852,47810.219716177024,28848.36552341855,Conservative,77295.6712350709,41,Freelancer,373,Divorced,Urban,2
279214,131479.41617808508,26929.49003004545,7608.730094095895,Conservative,63810.95212039497,38,Freelancer,550,Divorced,Suburban,2
334782,206377.4235985938,104875.75973428698,8832.151493523477,Conservative,58805.47658468156,66,Employed,749,Divorced,Suburban,0
465952,155867.82631788764,125734.4026952468,14268.069299892733,Moderate,22941.199123460632,53,Unemployed,654,Divorced,Urban,0
130133,39408.55472108809,37203.505004026614,47793.502163425976,Moderate,64513.704081925825,24,Unemployed,832,Single,Urban,2
388501,298580.7008236351,136022.33449537837,36705.42906154513,Moderate,33485.62145762119,22,Freelancer,595,Single,Suburban,0
219938,156367.8502276781,37436.70959764489,33084.66508457516,Conservative,91955.88628132851,46,Employed,597,Divorced,Rural,2
170159,119892.59960892319,78238.98022728717,40847.88436971311,Moderate,65372.009275998076,33,Unemployed,627,Married,Suburban,2
192502,142877.3209413408,47365.584832702916,6378.823445834647,Conservative,27817.96767083027,23,Unemployed,601,Married,Rural,1
175576,114127.4087381175,18977.797009249793,42966.64098618758,Conservative,47292.69093639301,31,Freelancer,811,Divorced,Rural,1
420330,148041.09392850552,161421.19638809047,29741.6356943752,Moderate,84658.12758850445,69,Freelancer,637,Divorced,Urban,0
361003,180339.08259758912,122523.3202736458,16766.450372946772,Conservative,33546.39511826475,19,Freelancer,673,Single,Urban,0
381801,252589.89854084098,73338.06606531354,40792.76278728452,Moderate,52544.05701523811,42,Unemployed,393,Single,Urban,0
424191,186714.97762880803,139848.74208002718,40128.2267174312,Conservative,67966.99732515226,48,Freelancer,431,Divorced,Urban,0
31023,19969.60381729925,4620.499862595647,42285.42908583636,Conservative,75452.93388267417,67,Freelancer,352,Divorced,Suburban,2
41447,12941.793592674692,10369.115616964118,5775.895005349108,Aggressive,17389.217506474484,67,Freelancer,795,Married,Rural,1
408043,184871.49949226592,185551.69270222486,48468.0622497888,Moderate,56515.23046772891,30,Employed,528,Single,Suburban,0
306103,175876.1216627257,33699.0032179422,47981.30768948656,Moderate,91219.99004962013,35,Freelancer,511,Divorced,Rural,2
86203,53104.919786463295,19310.627335221136,17873.482275087077,Aggressive,96835.97815096939,34,Unemployed,803,Single,Suburban,2
401300,236173.2093242824,168351.0047681239,3294.7009105959824,Moderate,65614.50425593583,62,Freelancer,794,Divorced,Rural,0
180775,117300.94540358712,87905.62280306834,8352.783473439285,Moderate,98366.08041599857,45,Unemployed,532,Divorced,Urban,2
29337,8890.412803556079,7459.423978892803,49641.54127223485,Moderate,57073.52489761408,29,Employed,370,Divorced,Rural,2
66427,23280.71054545341,18476.658695267965,28150.647158583153,Conservative,44260.50297809333,52,Employed,488,Divorced,Urban,1
343673,252418.23900676533,105671.67457995107,17831.0899413026,Conservative,55158.74589482459,39,Freelancer,307,Married,Rural,0
384167,246202.76567709245,180388.174837149,14410.13469250194,Moderate,11571.23942635221,56,Unemployed,631,Divorced,Suburban,0
366809,130754.87146100655,159999.538656172,12849.586765547378,Conservative,40171.59196853878,18,Freelancer,315,Married,Rural,0
125787,90697.10862852754,15946.081648252248,33207.6382527241,Conservative,45840.50530305287,54,Freelancer,392,Married,Suburban,1
182993,77061.20862168548,45115.280512580415,20969.391575984297,Conservative,84862.77987209782,38,Unemployed,561,Divorced,Suburban,2
315451,170069.0793646337,81638.77958374588,48270.53496843058,Conservative,75864.85927424472,18,Unemployed,848,Single,Urban,2
440571,164155.98643905384,178472.338352342,34192.15153226807,Conservative,60142.65852248007,21,Unemployed,460,Single,Rural,0
147016,96303.57002744683,47236.5050131043,39602.22955244806,Conservative,34727.723487626994,49,Unemployed,650,Divorced,Suburban,1
286979,181780.30744412678,98835.34028768085,14637.077429157996,Conservative,18703.458569265706,18,Unemployed,473,Divorced,Rural,0
40159,16286.732864780432,20046.96954137459,3959.320455431292,Conservative,34776.50209146279,30,Employed,616,Divorced,Urban,1
198677,145372.0370784243,16635.626450421307,24391.14186909405,Moderate,67980.4070959132,63,Employed,317,Single,Urban,2
403934,202230.77379358257,60733.2625266737,15729.077327311365,Conservative,26303.77990850331,64,Employed,785,Single,Rural,0
387760,173040.82585679542,90562.57790383596,10104.158250396184,Aggressive,42688.669570916594,34,Unemployed,666,Divorced,Suburban,0
451304,169764.67652185136,93195.21533150876,47632.10654004307,Aggressive,38677.023488168204,29,Unemployed,650,Single,Suburban,0
360896,156298.2855224037,21560.108428546446,22199.410717101513,Moderate,76559.00637910602,24,Unemployed,827,Married,Suburban,2
337428,104944.64998735506,30807.15038836016,8735.429602439282,Moderate,88378.70622601443,68,Freelancer,734,Single,Rural,2
339187,200672.77954685624,120896.07682308715,9932.532634056957,Conservative,69937.0956810977,20,Employed,569,Single,Suburban,0
186619,134573.82982598062,83175.34341271597,14035.487123229701,Conservative,34160.22609330341,67,Employed,367,Divorced,Suburban,1
379151,217818.54319312397,106693.908496828,49965.813409485636,Aggressive,43317.70489758873,43,Freelancer,329,Married,Suburban,0
102844,42128.70567004954,30095.855321675033,13400.575025979866,Conservative,14335.015405372142,48,Freelancer,615,Divorced,Urban,1
47532,15059.781689430898,7832.895472224896,16440.090228922683,Aggressive,16809.744776660984,53,Employed,463,Single,Suburban,1
185421,75524.57598586024,73342.23144959687,32966.406399200074,Moderate,16429.2567526515,43,Unemployed,619,Married,Rural,1
142402,72348.86180008986,55295.773773622415,14698.068820514914,Conservative,13058.635756131021,20,Employed,313,Divorced,Rural,1
138012,93821.34624885816,43441.28647513825,10790.212552984669,Moderate,17958.122850913016,61,Unemployed,578,Single,Suburban,1
458661,180676.39529391399,66826.41644201055,7931.859332479935,Moderate,20268.820257835763,45,Employed,731,Married,Rural,0
418929,276449.45688121265,39236.13531653054,15634.133251389609,Conservative,11184.59437976329,61,Employed,562,Divorced,Rural,0
76178,55874.028876054894,6011.004804239861,5295.784481438675,Conservative,64026.0721884227,34,Freelancer,821,Married,Suburban,2
69407,36575.644443328376,21982.115153867,932.3293207391448,Moderate,99040.15345821995,55,Freelancer,471,Single,Urban,2
483556,343670.9840753629,203705.6504525371,40232.084866733865,Moderate,87918.67446522562,64,Unemployed,657,Divorced,Suburban,0
70990,40984.562568505724,30969.294808457533,6894.747120728828,Conservative,4560.272382608621,47,Unemployed,312,Single,Rural,1
488888,302399.4325794047,126441.07090672923,38798.842490762116,Conservative,42305.880919672476,19,Employed,531,Married,Rural,0
149473,84174.1101510661,60225.9727645728,39877.123949332985,Aggressive,85931.05792327723,25,Freelancer,775,Single,Suburban,2
478761,254502.81652229454,227936.23935619116,26895.976316462155,Moderate,13467.481799199642,31,Unemployed,770,Married,Rural,0
498007,207831.6282892327,86566.83899443038,15484.097915647571,Moderate,84764.51466520427,54,Unemployed,459,Divorced,Urban,0
340285,153671.695261851,77953.22141067918,7251.636687494422,Aggressive,59270.06378378993,52,Unemployed,560,Single,Suburban,0
437009,194462.47585471382,205029.56638405728,36840.25533604995,Conservative,93129.85525961118,59,Employed,658,Divorced,Rural,0
338714,197011.12347954517,68489.30373875807,30069.3492990893,Moderate,87603.91142644252,56,Unemployed,554,Divorced,Urban,0
246156,88610.46062999433,113538.05945420345,32772.67282467821,Aggressive,67703.43220587175,28,Unemployed,814,Divorced,Rural,2
188964,143309.51252093803,92870.17260797379,433.454492256552,Moderate,65782.26598726955,32,Freelancer,579,Divorced,Urban,2
21015,13876.783939062312,7309.32860744619,46375.85078539122,Conservative,21316.420239190815,19,Freelancer,416,Single,Rural,1
81813,40965.63570095055,34165.160364842035,3314.509372327512,Conservative,11675.296715800854,54,Freelancer,461,Single,Suburban,1
47712,18097.73759182127,18478.64308205239,18340.294257000285,Moderate,41539.34299687984,60,Employed,597,Divorced,Rural,1
120497,89287.80523747398,43956.150747953994,20135.582482585014,Conservative,18658.003949312475,49,Freelancer,596,Divorced,Suburban,1
421631,300154.48995372216,79316.79485446753,67.77622489744229,Aggressive,10241.671767775895,57,Freelancer,657,Married,Urban,0
262926,173757.48048485853,19901.513649952805,24854.465467539856,Conservative,30232.67332728935,30,Freelancer,817,Divorced,Urban,1
132816,57877.69632448578,27144.041507848462,37640.4497255505,Conservative,86048.99427966485,60,Freelancer,677,Married,Rural,2
148778,74571.0029120532,52090.33090300007,41163.43265573861,Conservative,1714.8154018361229,34,Unemployed,725,Married,Suburban,1
82292,28915.27959540741,7911.399751253005,43969.84966529422,Moderate,29263.768172217562,32,Employed,836,Divorced,Suburban,1
305977,120713.97332877798,16939.832904980114,24385.943415768474,Aggressive,42405.21852144923,50,Unemployed,468,Single,Urban,1
155230,107342.8363053382,17519.501149619377,31531.809526482524,Moderate,51056.97496152866,68,Unemployed,814,Married,Urban,2
213752,140546.07811588567,79533.09358397214,3975.985664824938,Aggressive,18157.750838298925,33,Employed,663,Single,Rural,1
302453,180486.67473468021,147523.6180511934,24401.911214087497,Conservative,96422.01998380311,68,Unemployed,729,Divorced,Urban,0
289114,216217.76831970978,142353.69540399764,7740.787743586763,Conservative,57887.30435721895,30,Freelancer,382,Divorced,Urban,0
354618,209803.80300691328,96559.15405940783,18482.155881126073,Aggressive,52211.05470570441,39,Employed,629,Divorced,Suburban,0
499920,266699.3212709041,220568.97104044244,16465.265643229966,Aggressive,882.2588930341158,40,Unemployed,432,Divorced,Suburban,0
328684,154542.40918938164,125416.58005200232,21177.028862075407,Aggressive,48571.537939600705,53,Unemployed,756,Married,Suburban,0
171456,132059.5694997506,47230.659692594476,28581.830898706627,Moderate,83767.06294551841,60,Freelancer,652,Married,Urban,2
300161,102462.27782330573,92372.21844954931,45143.832353149795,Conservative,21964.45430512427,67,Unemployed,643,Single,Rural,1
358024,274047.2102473494,40009.9753731614,19724.231567375267,Conservative,35120.7568386413,67,Unemployed,393,Single,Rural,0
125570,89576.27992376899,59262.467324331454,49056.559785577534,Aggressive,2057.146468769555,27,Unemployed,681,Married,Urban,1
290846,106148.59941575529,60603.114744214465,37951.40240256014,Conservative,97692.75142337952,34,Employed,594,Divorced,Rural,2
413600,240918.7651672424,103717.2996118084,25574.052339419162,Conservative,6665.179712804082,47,Employed,497,Single,Urban,0
20404,14961.722509804184,7187.249908976507,32201.321855597205,Moderate,89822.11239095694,30,Unemployed,378,Married,Rural,2
454159,266093.83896733064,90948.1156547127,5111.208556597224,Conservative,31298.771418045468,47,Unemployed,513,Single,Urban,0
198998,149964.87504546036,32718.579033313843,42226.07656568274,Aggressive,58755.640198587855,63,Freelancer,458,Married,Suburban,2
442405,341311.8777392506,147750.9830733704,29117.87275319829,Conservative,67931.55399660034,47,Employed,500,Divorced,Rural,0
294907,150754.17614190353,18060.94133907202,49303.37401048009,Moderate,14082.916743111451,24,Employed,321,Married,Suburban,1
169456,82805.83190363499,63431.8375626168,31821.437187642456,Moderate,44375.93777803355,27,Employed,638,Single,Suburban,1
211172,162214.0053629874,59404.904378603045,41705.57916331625,Moderate,32546.610024664235,52,Unemployed,541,Married,Rural,1
380286,242458.9566471813,122676.14842419783,39988.13713976199,Moderate,5660.246560546533,19,Freelancer,537,Single,Urban,0
160932,57615.48107736179,53806.98200456387,17273.05757341344,Conservative,83319.36543931808,47,Freelancer,448,Single,Suburban,2
255365,82009.41627012499,73333.82344572559,12980.531261660582,Moderate,4516.775649747773,36,Unemployed,306,Single,Suburban,1
362786,211255.55744754654,113240.09454217668,21524.6791715755,Moderate,65325.79594838668,56,Unemployed,532,Divorced,Urban,0
70612,54024.21610576902,25258.24359855612,23362.067220441855,Moderate,31407.737641984702,54,Freelancer,376,Divorced,Urban,1
305718,220766.412401051,118894.79447493404,12004.235096832193,Conservative,19212.932720186658,20,Freelancer,788,Married,Rural,0
305668,194992.9144831304,115344.91289284064,44729.89366754859,Conservative,66708.60513355453,42,Employed,386,Married,Rural,0
220244,81392.91551158433,97199.71320255291,27127.3931150323,Conservative,57453.77145262058,51,Unemployed,521,Single,Urban,2
293060,125170.52466069636,39636.23163581758,48922.21960767848,Moderate,31525.625737482987,39,Employed,712,Divorced,Suburban,1
24809,18302.979009771927,5718.885988804902,40500.88890231316,Conservative,51296.07482592392,55,Freelancer,501,Married,Urban,1
183273,71733.71534191005,87331.09278300042,27785.2430195973,Aggressive,24623.710120620945,31,Employed,575,Married,Rural,1
204402,89777.38596260265,46698.85796357156,47352.01390721796,Moderate,86369.64590026921,56,Freelancer,520,Divorced,Suburban,2
